date,song_name,rank,streams,previous_rank,peak_rank,total_days
2023-07-15,august,142,1311979,133,,153
2023-07-15,You Belong With Me (Taylor’s Version),194,1139630,192,,14
2023-07-15,Enchanted,169,1210056,172,,180
2023-07-15,Don’t Blame Me,99,1473825,99,,329
2023-07-15,Anti-Hero,37,2248627,33,,268
2023-07-15,Karma,72,1692257,73,,142
2023-07-15,Shake It Off,182,1173214,179,,60
2023-07-15,Mine (Taylor's Version),103,1467810,79,,9
2023-07-15,Back To December (Taylor's Version),83,1600799,68,,9
2023-07-15,Enchanted (Taylor's Version),65,1762170,57,,9
2023-07-15,Sparks Fly (Taylor’s Version),186,1154358,143,,9
2023-07-15,Better Than Revenge (Taylor's Version),177,1187466,135,,9
2023-07-15,I Can See You (Taylor’s Version) (From The Vault),24,2572483,19,,9
2023-07-16,Cruel Summer,3,4301366,4,,154
2023-07-16,Style,34,2025264,40,,124
2023-07-16,Blank Space,36,2013599,39,,573
2023-07-16,Lover,98,1350045,108,,152
2023-07-16,cardigan,55,1659796,74,,211
2023-07-16,august,117,1276327,142,,154
2023-07-16,You Belong With Me (Taylor’s Version),185,1050311,194,,15
2023-07-16,Enchanted,144,1166419,169,,181
2023-07-16,Don’t Blame Me,92,1368578,99,,330
2023-07-16,Anti-Hero,35,2015236,37,,269
2023-07-16,Karma,71,1510505,72,,143
2023-07-16,Shake It Off,188,1046822,182,,61
2023-07-16,Mine (Taylor's Version),115,1284684,103,,10
2023-07-16,Back To December (Taylor's Version),75,1473515,83,,10
2023-07-16,Enchanted (Taylor's Version),64,1550438,65,,10
2023-07-16,Better Than Revenge (Taylor's Version),195,1030684,177,,10
2023-07-16,I Can See You (Taylor’s Version) (From The Vault),25,2217842,24,,10
2023-07-17,Cruel Summer,4,4663618,3,,155
2023-07-17,Style,33,2139944,34,,125
2023-07-17,Blank Space,34,2115644,36,,574
2023-07-17,Lover,94,1445220,98,,153
2023-07-17,cardigan,53,1782936,55,,212
2023-07-17,august,111,1365843,117,,155
2023-07-17,You Belong With Me (Taylor’s Version),192,1085894,185,,16
2023-07-17,Enchanted,157,1183977,144,,182
2023-07-17,Don’t Blame Me,86,1489991,92,,331
2023-07-17,Anti-Hero,32,2175213,35,,270
2023-07-17,Karma,64,1650545,71,,144
2023-07-17,Shake It Off,179,1120634,188,,62
2023-07-17,Mine (Taylor's Version),112,1356496,115,,11
2023-07-17,Back To December (Taylor's Version),78,1550924,75,,11
2023-07-17,Enchanted (Taylor's Version),63,1653640,64,,11
2023-07-17,Sparks Fly (Taylor’s Version),197,1068370,,,10
2023-07-17,Better Than Revenge (Taylor's Version),191,1088739,195,,11
2023-07-17,I Can See You (Taylor’s Version) (From The Vault),21,2432667,25,,11
2023-07-18,Cruel Summer,4,4691831,4,,156
2023-07-18,Style,35,2137452,33,,126
2023-07-18,Blank Space,36,2124444,34,,575
2023-07-18,Lover,103,1435585,94,,154
2023-07-18,cardigan,58,1777281,53,,213
2023-07-18,august,112,1355113,111,,156
2023-07-18,Enchanted,162,1183676,157,,183
2023-07-18,Don’t Blame Me,90,1479355,86,,332
2023-07-18,Anti-Hero,32,2183712,32,,271
2023-07-18,Karma,66,1659396,64,,145
2023-07-18,Shake It Off,187,1119812,179,,63
2023-07-18,Mine (Taylor's Version),132,1284576,112,,12
2023-07-18,Back To December (Taylor's Version),95,1467874,78,,12
2023-07-18,Enchanted (Taylor's Version),77,1585658,63,,12
2023-07-18,I Can See You (Taylor’s Version) (From The Vault),25,2344745,21,,12
2023-07-19,Cruel Summer,4,4624760,4,,157
2023-07-19,Style,39,2098877,35,,127
2023-07-19,Blank Space,38,2104662,36,,576
2023-07-19,Lover,102,1422452,103,,155
2023-07-19,cardigan,57,1766397,58,,214
2023-07-19,august,113,1357842,112,,157
2023-07-19,You Belong With Me (Taylor’s Version),193,1091507,,,17
2023-07-19,Enchanted,164,1175290,162,,184
2023-07-19,Don’t Blame Me,94,1456153,90,,333
2023-07-19,Anti-Hero,34,2160709,32,,272
2023-07-19,Karma,67,1644182,66,,146
2023-07-19,Shake It Off,175,1141762,187,,64
2023-07-19,Mine (Taylor's Version),151,1206255,132,,13
2023-07-19,Back To December (Taylor's Version),109,1380592,95,,13
2023-07-19,Enchanted (Taylor's Version),82,1522697,77,,13
2023-07-19,I Can See You (Taylor’s Version) (From The Vault),30,2243505,25,,13
2023-07-20,Cruel Summer,4,4622462,4,,158
2023-07-20,Style,41,2081762,39,,128
2023-07-20,Blank Space,39,2124630,38,,577
2023-07-20,Lover,102,1413488,102,,156
2023-07-20,cardigan,58,1772674,57,,215
2023-07-20,august,116,1344877,113,,158
2023-07-20,Enchanted,181,1128958,164,,185
2023-07-20,Don’t Blame Me,93,1450400,94,,334
2023-07-20,Anti-Hero,35,2151865,34,,273
2023-07-20,Karma,65,1677300,67,,147
2023-07-20,Shake It Off,175,1143211,175,,65
2023-07-20,Mine (Taylor's Version),153,1208382,151,,14
2023-07-20,Back To December (Taylor's Version),121,1332176,109,,14
2023-07-20,Enchanted (Taylor's Version),86,1490028,82,,14
2023-07-20,I Can See You (Taylor’s Version) (From The Vault),31,2219900,30,,14
2023-07-21,Cruel Summer,6,4671336,4,,159
2023-07-21,Style,49,2081169,41,,129
2023-07-21,Blank Space,45,2139827,39,,578
2023-07-21,Lover,113,1410516,102,,157
2023-07-21,cardigan,68,1766850,58,,216
2023-07-21,august,128,1340350,116,,159
2023-07-21,Enchanted,198,1125251,181,,186
2023-07-21,Don’t Blame Me,103,1457081,93,,335
2023-07-21,Anti-Hero,44,2144798,35,,274
2023-07-21,Karma,80,1650349,65,,148
2023-07-21,Shake It Off,178,1171685,175,,66
2023-07-21,Mine (Taylor's Version),179,1169823,153,,15
2023-07-21,Back To December (Taylor's Version),144,1277511,121,,15
2023-07-21,Enchanted (Taylor's Version),102,1457307,86,,15
2023-07-21,I Can See You (Taylor’s Version) (From The Vault),46,2126105,31,,15
2023-07-22,Cruel Summer,4,4517838,6,,160
2023-07-22,Style,48,2007346,49,,130
2023-07-22,Blank Space,44,2084905,45,,579
2023-07-22,Lover,115,1351142,113,,158
2023-07-22,cardigan,67,1684459,68,,217
2023-07-22,august,140,1287291,128,,160
2023-07-22,Don’t Blame Me,111,1361662,103,,336
2023-07-22,Anti-Hero,45,2079877,44,,275
2023-07-22,Karma,82,1571669,80,,149
2023-07-22,Shake It Off,188,1133680,178,,67
2023-07-22,Back To December (Taylor's Version),175,1171545,144,,16
2023-07-22,Enchanted (Taylor's Version),124,1335186,102,,16
2023-07-22,I Can See You (Taylor’s Version) (From The Vault),57,1863478,46,,16
2023-07-23,Cruel Summer,3,4156414,4,,161
2023-07-23,Style,44,1866913,48,,131
2023-07-23,Blank Space,40,1913452,44,,580
2023-07-23,Lover,105,1275226,115,,159
2023-07-23,cardigan,57,1648349,67,,218
2023-07-23,august,108,1265269,140,,161
2023-07-23,Enchanted,179,1067304,,,187
2023-07-23,Don’t Blame Me,106,1272060,111,,337
2023-07-23,Anti-Hero,42,1894692,45,,276
2023-07-23,Karma,78,1426496,82,,150
2023-07-23,Shake It Off,197,1009359,188,,68
2023-07-23,Back To December (Taylor's Version),175,1074548,175,,17
2023-07-23,Enchanted (Taylor's Version),118,1229387,124,,17
2023-07-23,I Can See You (Taylor’s Version) (From The Vault),58,1646881,57,,17
2023-07-24,Cruel Summer,5,4394095,3,,162
2023-07-24,Style,40,1994384,44,,132
2023-07-24,Blank Space,38,2010625,40,,581
2023-07-24,Lover,103,1353287,105,,160
2023-07-24,cardigan,55,1806817,57,,219
2023-07-24,august,101,1381371,108,,162
2023-07-24,Enchanted,185,1085244,179,,188
2023-07-24,Don’t Blame Me,100,1384018,106,,338
2023-07-24,Anti-Hero,36,2018250,42,,277
2023-07-24,Karma,76,1526468,78,,151
2023-07-24,Shake It Off,190,1063841,197,,69
2023-07-24,Back To December (Taylor's Version),160,1142887,175,,18
2023-07-24,Enchanted (Taylor's Version),120,1290361,118,,18
2023-07-24,I Can See You (Taylor’s Version) (From The Vault),57,1790136,58,,18
2023-07-25,Cruel Summer,5,4561534,5,,163
2023-07-25,Style,41,1995108,40,,133
2023-07-25,Blank Space,37,2024630,38,,582
2023-07-25,Lover,106,1370735,103,,161
2023-07-25,cardigan,58,1803112,55,,220
2023-07-25,august,101,1404295,101,,163
2023-07-25,Enchanted,190,1075319,185,,189
2023-07-25,Don’t Blame Me,104,1373458,100,,339
2023-07-25,Anti-Hero,35,2061364,36,,278
2023-07-25,Karma,78,1565836,76,,152
2023-07-25,Shake It Off,192,1072739,190,,70
2023-07-25,Back To December (Taylor's Version),179,1119009,160,,19
2023-07-25,Enchanted (Taylor's Version),129,1257434,120,,19
2023-07-25,I Can See You (Taylor’s Version) (From The Vault),57,1806443,57,,19
2023-07-26,Cruel Summer,7,4549619,5,,164
2023-07-26,Style,45,2008322,41,,134
2023-07-26,Blank Space,38,2049153,37,,583
2023-07-26,Lover,108,1378340,106,,162
2023-07-26,cardigan,61,1792104,58,,221
2023-07-26,august,106,1385308,101,,164
2023-07-26,Don’t Blame Me,109,1376460,104,,340
2023-07-26,Anti-Hero,34,2126902,35,,279
2023-07-26,Karma,77,1609998,78,,153
2023-07-26,Shake It Off,192,1095265,192,,71
2023-07-26,Back To December (Taylor's Version),191,1095586,179,,20
2023-07-26,Enchanted (Taylor's Version),135,1246695,129,,20
2023-07-26,I Can See You (Taylor’s Version) (From The Vault),63,1781731,57,,20
2023-07-27,Cruel Summer,6,4589844,7,,165
2023-07-27,Style,38,2064270,45,,135
2023-07-27,Blank Space,35,2112498,38,,584
2023-07-27,Lover,105,1413104,108,,163
2023-07-27,cardigan,58,1845165,61,,222
2023-07-27,august,98,1429792,106,,165
2023-07-27,Don’t Blame Me,97,1431070,109,,341
2023-07-27,Anti-Hero,29,2212420,34,,280
2023-07-27,Karma,74,1640790,77,,154
2023-07-27,Shake It Off,186,1121329,192,,72
2023-07-27,Back To December (Taylor's Version),196,1107336,191,,21
2023-07-27,Enchanted (Taylor's Version),135,1259904,135,,21
2023-07-27,I Can See You (Taylor’s Version) (From The Vault),63,1759335,63,,21
2023-07-28,Cruel Summer,21,4806334,6,,166
2023-07-28,Style,65,2071153,38,,136
2023-07-28,Blank Space,61,2113986,35,,585
2023-07-28,Lover,133,1417816,105,,164
2023-07-28,cardigan,90,1733292,58,,223
2023-07-28,august,129,1438593,98,,166
2023-07-28,Don’t Blame Me,130,1434410,97,,342
2023-07-28,Anti-Hero,53,2232585,29,,281
2023-07-28,Karma,98,1653652,74,,155
2023-07-28,Shake It Off,186,1212361,186,,73
2023-07-28,Enchanted (Taylor's Version),174,1257389,135,,22
2023-07-28,I Can See You (Taylor’s Version) (From The Vault),87,1786461,63,,22
2023-07-29,Cruel Summer,12,4570569,21,,167
2023-07-29,Style,63,2002100,65,,137
2023-07-29,Blank Space,61,2038865,61,,586
2023-07-29,Lover,132,1356544,133,,165
2023-07-29,cardigan,91,1604960,90,,224
2023-07-29,august,128,1391727,129,,167
2023-07-29,Don’t Blame Me,133,1353957,130,,343
2023-07-29,Anti-Hero,55,2130427,53,,282
2023-07-29,Karma,96,1561964,98,,156
2023-07-29,Shake It Off,190,1170485,186,,74
2023-07-29,Enchanted (Taylor's Version),186,1186927,174,,23
2023-07-29,I Can See You (Taylor’s Version) (From The Vault),82,1667924,87,,23
2023-07-30,Cruel Summer,9,4169308,12,,168
2023-07-30,Style,59,1859351,63,,138
2023-07-30,Blank Space,57,1877753,61,,587
2023-07-30,Lover,122,1294704,132,,166
2023-07-30,cardigan,81,1552803,91,,225
2023-07-30,august,101,1385341,128,,168
2023-07-30,Don’t Blame Me,126,1262613,133,,344
2023-07-30,Anti-Hero,52,1919250,55,,283
2023-07-30,Karma,95,1410707,96,,157
2023-07-30,Shake It Off,195,1051868,190,,75
2023-07-30,Enchanted (Taylor's Version),164,1125609,186,,24
2023-07-30,I Can See You (Taylor’s Version) (From The Vault),85,1520035,82,,24
2023-07-31,Cruel Summer,9,4449210,9,,169
2023-07-31,Style,57,1954727,59,,139
2023-07-31,Blank Space,55,1968157,57,,588
2023-07-31,Lover,115,1396411,122,,167
2023-07-31,cardigan,76,1728728,81,,226
2023-07-31,august,43,2158239,101,,169
2023-07-31,Don’t Blame Me,118,1382091,126,,345
2023-07-31,Anti-Hero,50,2066497,52,,284
2023-07-31,Karma,93,1509651,95,,158
2023-07-31,Shake It Off,196,1113878,195,,76
2023-07-31,Enchanted (Taylor's Version),165,1186344,164,,25
2023-07-31,I Can See You (Taylor’s Version) (From The Vault),81,1642885,85,,25
2023-08-01,Cruel Summer,6,4724542,9,,170
2023-08-01,Style,48,2062521,57,,140
2023-08-01,Blank Space,52,2052454,55,,589
2023-08-01,Lover,110,1450872,115,,168
2023-08-01,cardigan,54,2022568,76,,227
2023-08-01,august,4,5133322,43,,170
2023-08-01,Don’t Blame Me,116,1410796,118,,346
2023-08-01,Anti-Hero,41,2144694,50,,285
2023-08-01,Karma,91,1552320,93,,159
2023-08-01,Shake It Off,188,1150170,196,,77
2023-08-01,Enchanted (Taylor's Version),173,1179229,165,,26
2023-08-01,I Can See You (Taylor’s Version) (From The Vault),79,1645330,81,,26
2023-08-02,Cruel Summer,5,4680853,6,,171
2023-08-02,Style,49,2051748,48,,141
2023-08-02,Blank Space,48,2065624,52,,590
2023-08-02,Lover,108,1443846,110,,169
2023-08-02,cardigan,60,1897086,54,,228
2023-08-02,august,15,3386439,4,,171
2023-08-02,Don’t Blame Me,113,1422313,116,,347
2023-08-02,Anti-Hero,39,2176374,41,,286
2023-08-02,Karma,87,1581903,91,,160
2023-08-02,Shake It Off,179,1163866,188,,78
2023-08-02,Enchanted (Taylor's Version),169,1191140,173,,27
2023-08-02,I Can See You (Taylor’s Version) (From The Vault),78,1656154,79,,27
2023-08-03,Cruel Summer,5,4724107,5,,172
2023-08-03,Style,48,2084793,49,,142
2023-08-03,Blank Space,41,2113807,48,,591
2023-08-03,Lover,103,1477543,108,,170
2023-08-03,cardigan,61,1848146,60,,229
2023-08-03,august,24,2756729,15,,172
2023-08-03,You Belong With Me (Taylor’s Version),196,1146936,,,18
2023-08-03,Don’t Blame Me,106,1467055,113,,348
2023-08-03,Anti-Hero,36,2224985,39,,287
2023-08-03,Karma,85,1599066,87,,161
2023-08-03,Shake It Off,169,1203274,179,,79
2023-08-03,Enchanted (Taylor's Version),166,1208856,169,,28
2023-08-03,I Can See You (Taylor’s Version) (From The Vault),77,1658762,78,,28
2023-08-04,Cruel Summer,5,4913487,5,,173
2023-08-04,Style,44,2139010,48,,143
2023-08-04,Blank Space,40,2161225,41,,592
2023-08-04,Lover,103,1504000,103,,171
2023-08-04,cardigan,67,1810602,61,,230
2023-08-04,august,28,2590442,24,,173
2023-08-04,Love Story (Taylor’s Version),198,1180920,,,37
2023-08-04,You Belong With Me (Taylor’s Version),187,1193548,196,,19
2023-08-04,Don’t Blame Me,99,1518131,106,,349
2023-08-04,Anti-Hero,34,2306437,36,,288
2023-08-04,Karma,82,1644310,85,,162
2023-08-04,Shake It Off,156,1272250,169,,80
2023-08-04,Enchanted (Taylor's Version),172,1229839,166,,29
2023-08-04,I Can See You (Taylor’s Version) (From The Vault),78,1679561,77,,29
2023-08-05,Cruel Summer,5,4769528,5,,174
2023-08-05,Style,43,2105371,44,,144
2023-08-05,Blank Space,42,2110844,40,,593
2023-08-05,Lover,100,1467720,103,,172
2023-08-05,cardigan,67,1780666,67,,231
2023-08-05,august,27,2408231,28,,174
2023-08-05,Love Story (Taylor’s Version),192,1159958,198,,38
2023-08-05,You Belong With Me (Taylor’s Version),176,1187419,187,,20
2023-08-05,Don’t Blame Me,106,1452193,99,,350
2023-08-05,Anti-Hero,36,2222322,34,,289
2023-08-05,Karma,82,1575434,82,,163
2023-08-05,Shake It Off,155,1234811,156,,81
2023-08-05,Enchanted (Taylor's Version),186,1174939,172,,30
2023-08-05,I Can See You (Taylor’s Version) (From The Vault),93,1509750,78,,30
2023-08-06,Cruel Summer,4,4346816,5,,175
2023-08-06,Style,39,1985020,43,,145
2023-08-06,Blank Space,41,1930886,42,,594
2023-08-06,Lover,85,1400041,100,,173
2023-08-06,cardigan,46,1778268,67,,232
2023-08-06,august,26,2293962,27,,175
2023-08-06,Love Story (Taylor’s Version),170,1081458,192,,39
2023-08-06,You Belong With Me (Taylor’s Version),150,1115559,176,,21
2023-08-06,Don’t Blame Me,101,1348727,106,,351
2023-08-06,Anti-Hero,37,2011578,36,,290
2023-08-06,Karma,79,1429827,82,,164
2023-08-06,Shake It Off,163,1098577,155,,82
2023-08-06,Enchanted (Taylor's Version),166,1092474,186,,31
2023-08-06,I Can See You (Taylor’s Version) (From The Vault),100,1349123,93,,31
2023-08-07,Cruel Summer,4,4597728,4,,176
2023-08-07,Style,35,2066520,39,,146
2023-08-07,Blank Space,42,1941770,41,,595
2023-08-07,Lover,81,1486846,85,,174
2023-08-07,cardigan,44,1919718,46,,233
2023-08-07,august,24,2437960,26,,176
2023-08-07,Love Story (Taylor’s Version),170,1131618,170,,40
2023-08-07,You Belong With Me (Taylor’s Version),163,1150723,150,,22
2023-08-07,Don’t Blame Me,86,1470318,101,,352
2023-08-07,Anti-Hero,33,2127112,37,,291
2023-08-07,Karma,72,1538645,79,,165
2023-08-07,Shake It Off,155,1160278,163,,83
2023-08-07,Enchanted (Taylor's Version),156,1158930,166,,32
2023-08-07,I Can See You (Taylor’s Version) (From The Vault),93,1429400,100,,32
2023-08-08,Cruel Summer,4,4726177,4,,177
2023-08-08,Style,35,2134993,35,,147
2023-08-08,Blank Space,36,2114660,42,,596
2023-08-08,Lover,80,1528276,81,,175
2023-08-08,cardigan,42,1968328,44,,234
2023-08-08,august,25,2445752,24,,177
2023-08-08,Love Story (Taylor’s Version),170,1154042,170,,41
2023-08-08,You Belong With Me (Taylor’s Version),165,1171663,163,,23
2023-08-08,Don’t Blame Me,81,1522588,86,,353
2023-08-08,Anti-Hero,34,2203691,33,,292
2023-08-08,Karma,70,1604604,72,,166
2023-08-08,Shake It Off,160,1183245,155,,84
2023-08-08,Enchanted (Taylor's Version),159,1185677,156,,33
2023-08-08,I Can See You (Taylor’s Version) (From The Vault),93,1454537,93,,33
2023-08-09,Cruel Summer,4,4825397,4,,178
2023-08-09,Style,34,2228393,35,,148
2023-08-09,Blank Space,35,2224056,36,,597
2023-08-09,Lover,77,1566870,80,,176
2023-08-09,cardigan,42,1987966,42,,235
2023-08-09,august,25,2409791,25,,178
2023-08-09,Love Story (Taylor’s Version),166,1184717,170,,42
2023-08-09,You Belong With Me (Taylor’s Version),160,1196024,165,,24
2023-08-09,Don’t Blame Me,78,1562090,81,,354
2023-08-09,Anti-Hero,32,2278388,34,,293
2023-08-09,Karma,66,1662577,70,,167
2023-08-09,Shake It Off,139,1233733,160,,85
2023-08-09,Enchanted (Taylor's Version),158,1204595,159,,34
2023-08-09,I Can See You (Taylor’s Version) (From The Vault),88,1476892,93,,34
2023-08-10,Cruel Summer,4,5034606,4,,179
2023-08-10,Style,12,3188443,34,,149
2023-08-10,Blank Space,14,3018571,35,,598
2023-08-10,Lover,71,1621239,77,,177
2023-08-10,cardigan,41,2043714,42,,236
2023-08-10,august,27,2425383,25,,179
2023-08-10,Love Story (Taylor’s Version),147,1238752,166,,43
2023-08-10,You Belong With Me (Taylor’s Version),149,1236339,160,,25
2023-08-10,Wildest Dreams,120,1341859,,,12
2023-08-10,Don’t Blame Me,70,1624235,78,,355
2023-08-10,Anti-Hero,31,2374416,32,,294
2023-08-10,Karma,60,1735954,66,,168
2023-08-10,Shake It Off,54,1799680,139,,86
2023-08-10,Enchanted (Taylor's Version),139,1267916,158,,35
2023-08-10,I Can See You (Taylor’s Version) (From The Vault),82,1547066,88,,35
2023-08-10,New Romantics,112,1367934,,,1
2023-08-10,Bad Blood,118,1350205,,,1
2023-08-10,Out Of The Woods,154,1226291,,,1
2023-08-11,Cruel Summer,4,5271769,4,,180
2023-08-11,Style,22,2875866,12,,150
2023-08-11,Blank Space,26,2743545,14,,599
2023-08-11,Lover,84,1613601,71,,178
2023-08-11,cardigan,53,2013123,41,,237
2023-08-11,august,38,2376625,27,,180
2023-08-11,Love Story (Taylor’s Version),166,1251720,147,,44
2023-08-11,You Belong With Me (Taylor’s Version),165,1254108,149,,26
2023-08-11,Don’t Blame Me,80,1639298,70,,356
2023-08-11,Anti-Hero,36,2415766,31,,295
2023-08-11,Karma,68,1784586,60,,169
2023-08-11,Shake It Off,83,1615927,54,,87
2023-08-11,Enchanted (Taylor's Version),159,1266552,139,,36
2023-08-11,I Can See You (Taylor’s Version) (From The Vault),97,1526258,82,,36
2023-08-12,Cruel Summer,3,5093475,4,,181
2023-08-12,Style,26,2598713,22,,151
2023-08-12,Blank Space,30,2480527,26,,600
2023-08-12,Lover,82,1549324,84,,179
2023-08-12,cardigan,54,1888662,53,,238
2023-08-12,august,41,2255455,38,,181
2023-08-12,Love Story (Taylor’s Version),162,1194273,166,,45
2023-08-12,You Belong With Me (Taylor’s Version),153,1217496,165,,27
2023-08-12,Don’t Blame Me,84,1538107,80,,357
2023-08-12,Anti-Hero,39,2284158,36,,296
2023-08-12,Karma,76,1660634,68,,170
2023-08-12,Shake It Off,105,1427932,83,,88
2023-08-12,Enchanted (Taylor's Version),168,1178373,159,,37
2023-08-12,I Can See You (Taylor’s Version) (From The Vault),113,1395300,97,,37
2023-08-13,Cruel Summer,2,4758549,3,,182
2023-08-13,Style,25,2403727,26,,152
2023-08-13,Blank Space,32,2247446,30,,601
2023-08-13,Lover,73,1495266,82,,180
2023-08-13,cardigan,52,1752651,54,,239
2023-08-13,august,31,2283149,41,,182
2023-08-13,Love Story (Taylor’s Version),155,1107406,162,,46
2023-08-13,You Belong With Me (Taylor’s Version),146,1147815,153,,28
2023-08-13,Don’t Blame Me,84,1429655,84,,358
2023-08-13,Anti-Hero,37,2082375,39,,297
2023-08-13,Karma,70,1522996,76,,171
2023-08-13,Shake It Off,116,1242533,105,,89
2023-08-13,Enchanted (Taylor's Version),140,1169970,168,,38
2023-08-13,I Can See You (Taylor’s Version) (From The Vault),92,1371726,113,,38
2023-08-14,Cruel Summer,2,5152325,2,,183
2023-08-14,Style,25,2484744,25,,153
2023-08-14,Blank Space,33,2344305,32,,602
2023-08-14,Lover,72,1571048,73,,181
2023-08-14,cardigan,52,1827973,52,,240
2023-08-14,august,27,2463882,31,,183
2023-08-14,Love Story (Taylor’s Version),172,1138066,155,,47
2023-08-14,You Belong With Me (Taylor’s Version),162,1158785,146,,29
2023-08-14,Don’t Blame Me,80,1519833,84,,359
